test_id,adult_males,subadult_males,adult_females,juveniles,pups
6517,1,7,22,31,6
6518,1,9,22,55,3
6519,2,4,13,22,4
6520,1,6,19,46,6
6521,3,4,21,30,5
6522,1,1,7,11,0
6523,5,4,32,14,20
6524,3,3,34,7,18
6525,0,2,2,1,0
6526,2,3,22,11,7
6527,3,5,10,14,0
6528,9,3,49,11,35
6529,1,3,20,15,3
6530,5,3,16,9,5
6531,18,5,121,9,98
6532,4,4,37,32,17
6533,1,3,5,11,0
6534,3,1,15,2,13
6535,5,3,24,9,12
6536,0,2,7,5,1
6537,1,2,5,3,2
6538,11,9,125,81,46
6539,5,4,43,6,26
6540,0,0,1,3,0
6541,4,3,19,7,6
6542,1,3,6,7,1
6543,4,5,52,32,12
6544,1,3,9,12,2
6545,3,8,24,28,10
6546,7,4,47,9,33
6547,7,3,62,17,37
6548,0,2,2,8,1
6549,3,3,32,21,9
6550,1,2,5,0,4
6551,3,5,33,9,15
6552,5,5,53,25,15
6553,1,2,7,6,0
6554,4,3,24,7,16
6555,0,1,6,3,3
6556,5,6,26,12,13
6557,3,6,12,18,2
6558,3,4,17,5,9
6559,3,4,20,29,7
6560,1,4,12,17,0
6561,1,4,18,10,6
6562,0,1,2,1,0
6563,3,3,20,6,5
6564,3,2,12,13,1
6565,1,3,20,32,0
6566,2,2,11,5,5
6567,1,3,2,2,1
6568,12,4,69,5,58
6569,8,8,101,85,37
6570,3,3,20,17,6
6571,1,2,3,3,2
6572,7,5,46,19,20
6573,0,1,0,7,0
6574,0,2,4,3,0
6575,3,4,20,21,5
6576,1,2,5,2,2
6577,4,4,31,14,13
6578,0,2,5,1,0
6579,1,1,14,3,10
6580,16,6,142,3,122
6581,7,9,47,75,13
6582,2,5,10,5,3
6583,1,9,19,76,3
6584,11,7,93,33,46
6585,5,3,30,6,23
6586,7,7,60,7,32
6587,1,1,6,1,3
6588,1,3,15,2,4
6589,0,2,2,4,0
6590,1,3,8,7,5
6591,6,3,31,8,22
6592,1,4,4,3,0
6593,5,5,32,9,22
6594,0,3,2,19,0
6595,3,1,15,1,12
6596,5,9,78,51,29
6597,0,2,4,3,1
6598,1,3,7,6,1
6599,3,12,29,64,6
6600,0,1,11,13,0
6601,2,3,22,6,5
6602,0,4,3,9,0
6603,3,4,66,47,9
6604,4,6,37,13,10
6605,7,3,55,8,41
6606,0,1,2,4,0
6607,0,2,7,5,0
6608,0,1,2,2,0
6609,1,3,15,5,4
6610,6,9,67,97,24
6611,3,4,16,10,5
6612,0,3,6,6,0
6613,3,2,15,8,4
6614,3,3,12,6,6
6615,1,9,13,70,2
6616,2,5,42,9,4
6617,1,5,11,8,4
6618,2,1,21,12,0
6619,3,3,6,6,3
6620,0,1,0,4,0
6621,1,3,7,6,0
6622,1,6,8,32,0
6623,1,9,45,72,6
6624,0,2,4,3,2
6625,3,5,22,27,6
6626,9,7,123,21,50
6627,1,2,5,4,0
6628,2,3,6,3,3
6629,2,3,4,13,0
6630,0,4,2,39,0
6631,1,2,6,2,4
6632,5,5,36,6,22
6633,2,2,12,7,0
6634,5,8,46,70,10
6635,7,7,151,93,19
6636,15,8,94,9,70
6637,0,2,7,16,0
6638,1,3,33,25,1
6639,3,2,16,8,8
6640,0,4,2,1,2
6641,4,6,31,12,13
6642,4,4,35,10,23
6643,13,7,108,23,75
6644,3,4,42,20,18
6645,4,3,14,15,5
6646,3,3,24,14,0
6647,3,2,12,6,5
6648,4,9,43,55,14
6649,1,2,4,3,1
6650,2,1,8,6,3
6651,3,2,30,18,4
6652,1,3,4,2,3
6653,3,5,25,13,12
6654,0,2,2,5,0
6655,2,5,17,9,5
6656,4,4,19,14,4
6657,10,5,90,17,43
6658,2,3,22,20,8
6659,1,1,8,8,3
6660,2,6,24,16,5
6661,9,4,65,6,50
6662,2,2,19,5,14
6663,10,4,88,5,75
6664,1,4,10,13,1
6665,2,2,9,2,6
6666,6,4,113,52,40
6667,0,1,0,5,0
6668,15,6,112,25,70
6669,1,2,20,12,6
6670,0,3,3,18,0
6671,1,4,3,5,1
6672,7,5,49,6,33
6673,6,4,20,17,4
6674,4,5,40,17,13
6675,1,4,17,5,6
6676,2,3,28,21,0
6677,1,10,32,137,1
6678,1,6,10,27,0
6679,13,7,105,43,51
6680,1,8,22,46,0
6681,10,4,74,9,56
6682,0,1,1,4,0
6683,2,2,20,2,15
6684,1,6,14,17,0
6685,1,4,12,1,5
6686,8,7,43,6,32
6687,7,6,57,6,47
6688,21,5,144,14,116
6689,2,6,31,38,7
6690,1,6,6,22,0
6691,2,6,36,49,4
6692,2,3,5,9,0
6693,0,4,1,3,0
6694,2,6,16,18,4
6695,8,3,85,7,69
6696,1,1,5,9,0
6697,2,2,15,8,8
6698,2,2,10,6,3
6699,7,5,41,25,14
6700,1,2,11,6,3
6701,1,3,15,5,5
6702,2,1,9,1,4
6703,1,3,0,4,0
6704,4,4,16,15,4
6705,3,4,10,11,6
6706,1,3,21,34,0
6707,3,3,34,3,17
6708,2,5,24,50,0
6709,1,2,3,7,0
6710,1,1,5,3,1
6711,3,4,20,12,5
6712,6,5,46,17,15
6713,4,3,19,13,2
6714,2,2,5,7,0
6715,2,4,14,13,0
6716,3,2,39,9,25
6717,4,2,30,8,18
6718,2,2,16,10,8
6719,2,3,25,2,14
6720,0,1,2,6,0
6721,3,5,51,27,17
6722,3,2,44,25,0
6723,6,2,32,3,25
6724,0,1,2,5,0
6725,0,3,2,3,0
6726,14,5,84,8,65
6727,3,7,33,26,4
6728,1,2,6,1,3
6729,3,4,17,23,2
6730,3,6,35,60,15
6731,1,1,5,2,2
6732,2,3,20,18,7
6733,3,2,18,11,10
6734,4,2,20,11,10
6735,2,3,20,9,8
6736,1,4,20,11,7
6737,0,1,3,6,0
6738,2,3,12,8,4
6739,4,3,16,14,7
6740,1,2,6,4,0
6741,10,8,104,67,59
6742,2,3,18,3,15
6743,8,5,62,13,35
6744,1,2,9,2,5
6745,5,4,41,15,24
6746,6,4,51,26,17
6747,2,3,19,15,0
6748,2,5,30,34,6
6749,5,5,40,25,18
6750,3,2,8,15,0
6751,6,3,35,5,27
6752,3,3,9,12,0
6753,6,4,37,6,33
6754,1,2,22,3,13
6755,3,4,9,11,2
6756,1,7,8,49,3
6757,0,1,0,2,0
6758,1,3,4,1,0
6759,2,3,6,6,2
6760,0,0,0,0,0
6761,0,1,1,3,0
6762,2,4,15,13,3
6763,3,2,25,8,11
6764,2,7,21,19,6
6765,5,4,41,12,17
6766,2,5,23,9,10
6767,3,6,23,37,6
6768,5,4,37,8,22
6769,12,8,75,8,48
6770,1,1,3,4,0
6771,2,1,17,4,9
6772,3,1,20,10,0
6773,7,4,37,8,25
6774,2,5,18,12,5
6775,3,2,9,7,2
6776,2,2,24,5,6
6777,2,3,19,15,6
6778,2,3,15,9,3
6779,1,5,10,16,3
6780,6,2,32,9,16
6781,1,7,20,51,4
6782,3,4,39,36,9
6783,2,6,22,34,1
6784,0,2,1,4,0
6785,2,1,15,5,1
6786,2,2,8,8,5
6787,5,5,31,19,15
6788,8,4,43,14,26
6789,5,2,26,5,21
6790,3,5,27,27,5
6791,1,3,4,30,0
6792,2,2,12,10,4
6793,2,5,15,16,6
6794,3,2,15,10,5
6795,3,3,20,8,1
6796,1,5,10,13,0
6797,6,5,34,17,15
6798,2,3,23,16,7
6799,1,2,5,6,0
6800,1,2,11,14,1
6801,3,3,20,6,14
6802,2,2,9,2,7
6803,5,6,40,52,4
6804,1,4,10,10,2
6805,2,2,11,5,5
6806,0,1,1,4,0
6807,4,2,21,12,1
6808,4,4,45,7,28
6809,2,3,14,4,8
6810,1,4,11,10,2
6811,3,5,25,10,12
6812,1,3,4,4,2
6813,1,2,17,18,1
6814,1,2,11,0,9
6815,3,3,13,7,8
6816,1,4,6,16,1
6817,3,4,17,21,1
6818,4,5,33,6,26
6819,1,2,3,4,0
6820,3,10,36,40,5
6821,9,4,53,13,33
6822,2,2,14,7,1
6823,4,4,33,20,17
6824,4,7,37,35,10
6825,1,3,6,13,2
6826,2,3,10,2,7
6827,5,5,38,8,17
6828,1,1,5,2,2
6829,3,3,20,17,7
6830,1,3,5,7,1
6831,4,3,29,16,11
6832,3,2,16,29,0
6833,1,5,16,41,1
6834,5,10,113,94,16
6835,1,1,4,1,2
6836,1,5,24,25,1
6837,3,4,52,11,17
6838,6,3,59,19,35
6839,10,9,119,72,61
6840,8,6,47,12,30
6841,0,2,4,1,2
6842,5,9,41,9,20
6843,2,2,7,11,1
6844,4,3,23,6,14
6845,4,3,22,10,17
6846,2,4,20,9,15
6847,2,7,17,21,3
6848,1,7,10,40,0
6849,5,8,41,47,14
6850,7,4,42,36,12
6851,2,5,11,19,1
6852,1,7,19,56,4
6853,11,4,59,7,40
6854,0,1,1,6,0
6855,7,3,65,8,46
6856,1,5,8,7,2
6857,0,1,0,1,0
6858,3,2,10,3,5
6859,3,4,19,12,0
6860,1,1,2,11,0
6861,15,6,160,43,80
6862,2,1,6,4,2
6863,2,2,21,6,11
6864,1,9,20,65,5
6865,3,5,21,5,15
6866,2,2,12,4,10
6867,1,4,8,19,0
6868,0,2,7,15,0
6869,3,4,18,10,3
6870,0,0,4,1,2
6871,4,4,20,18,2
6872,3,3,27,15,10
6873,3,3,10,7,3
6874,2,2,4,7,0
6875,7,5,36,13,21
6876,3,4,52,47,10
6877,4,3,33,15,0
6878,1,1,8,3,4
6879,0,3,10,12,1
6880,0,0,1,3,0
6881,3,4,29,36,7
6882,1,6,5,10,2
6883,1,1,6,7,2
6884,0,2,5,2,1
6885,0,3,5,4,0
6886,1,3,4,3,2
6887,1,3,8,4,4
6888,1,4,10,2,6
6889,3,4,27,9,3
6890,2,3,6,8,2
6891,8,5,56,17,25
6892,1,2,9,2,4
6893,3,6,33,29,9
6894,1,2,6,2,0
6895,2,3,18,11,6
6896,1,1,3,2,2
6897,1,1,8,4,1
6898,2,2,8,3,4
6899,2,2,18,12,8
6900,1,5,10,6,3
6901,2,2,8,1,5
6902,1,5,25,24,2
6903,0,2,0,5,0
6904,0,2,1,1,0
6905,2,1,9,6,3
6906,1,3,12,6,2
6907,0,5,6,29,1
6908,34,8,267,21,221
6909,1,2,8,7,0
6910,3,2,28,4,20
6911,1,2,16,13,2
6912,2,4,15,7,7
6913,4,3,22,18,8
6914,3,4,33,27,11
6915,7,3,39,6,30
6916,2,1,11,11,0
6917,4,2,32,6,15
6918,2,4,16,5,8
6919,1,6,20,24,4
6920,2,2,3,4,1
6921,2,4,15,8,5
6922,1,5,11,3,8
6923,3,8,113,243,7
6924,3,7,26,21,9
6925,3,3,17,9,7
6926,1,3,1,1,0
6927,0,2,3,3,0
6928,2,3,12,5,6
6929,2,2,15,4,9
6930,5,5,28,4,12
6931,1,3,5,9,1
6932,3,2,14,11,4
6933,2,1,6,7,1
6934,1,4,6,1,4
6935,7,3,60,31,11
6936,1,1,6,5,1
6937,6,9,153,127,35
6938,4,6,27,15,16
6939,6,3,41,10,21
6940,5,1,27,10,13
6941,6,4,42,15,19
6942,1,2,11,15,0
6943,2,1,18,10,1
6944,1,2,8,4,0
6945,0,3,10,1,6
6946,2,6,29,71,6
6947,7,5,133,29,53
6948,6,7,32,15,13
6949,6,8,41,46,16
6950,2,2,29,5,17
6951,1,4,11,11,2
6952,10,4,72,28,36
6953,2,6,13,32,0
6954,6,4,42,6,28
6955,5,5,19,28,4
6956,2,2,13,5,8
6957,1,3,5,4,1
6958,2,3,3,6,0
6959,2,3,6,8,2
6960,4,7,15,32,3
6961,4,2,28,4,17
6962,6,9,51,34,16
6963,1,2,6,2,4
6964,2,2,9,7,3
6965,4,3,31,5,23
6966,0,2,1,4,0
6967,1,3,7,1,4
6968,1,1,1,4,0
6969,2,2,19,9,2
6970,6,4,41,21,18
6971,11,4,76,15,58
6972,2,2,11,4,2
6973,9,2,82,17,49
6974,1,2,3,7,0
6975,0,6,11,9,1
6976,2,2,8,8,2
6977,4,5,39,32,13
6978,4,5,28,16,11
6979,1,3,6,4,3
6980,3,2,16,6,4
6981,1,2,9,9,1
6982,1,4,7,7,1
6983,4,5,59,55,8
6984,3,3,30,8,16
6985,1,2,5,2,3
6986,1,2,9,8,1
6987,1,2,1,14,0
6988,0,3,4,7,0
6989,2,5,35,36,9
6990,1,2,6,2,2
6991,2,4,29,29,3
6992,1,1,5,8,2
6993,0,2,10,10,2
6994,2,2,4,5,0
6995,3,4,18,12,9
6996,7,3,54,5,40
6997,1,2,5,10,0
6998,9,5,71,27,33
6999,3,7,80,118,5
7000,2,2,28,3,18
7001,3,3,17,4,12
7002,1,3,10,5,1
7003,2,2,21,8,4
7004,0,8,16,130,1
7005,1,2,3,5,0
7006,7,8,85,19,42
7007,5,4,33,17,11
7008,1,3,14,14,1
7009,10,9,147,44,51
7010,2,1,10,7,2
7011,4,3,25,5,19
7012,2,2,14,11,1
7013,2,2,5,4,2
7014,6,5,39,32,18
7015,2,1,12,10,1
7016,4,4,27,18,7
7017,2,2,10,7,1
7018,2,4,12,3,8
7019,4,5,43,27,10
7020,1,4,14,3,10
7021,3,7,53,7,32
7022,6,5,67,3,48
7023,13,8,152,107,56
7024,1,3,7,8,1
7025,4,2,24,7,12
7026,7,4,33,14,15
7027,2,2,15,5,5
7028,1,8,6,55,0
7029,9,8,79,36,36
7030,2,3,5,6,1
7031,1,3,8,6,2
7032,0,2,25,6,2
7033,0,2,6,15,0
7034,1,2,2,6,0
7035,3,4,14,6,8
7036,2,2,12,9,8
7037,3,4,16,10,6
7038,2,2,16,3,8
7039,7,7,60,50,18
7040,2,1,19,14,0
7041,3,3,19,18,2
7042,3,4,19,18,4
7043,19,7,106,22,68
7044,2,2,6,5,2
7045,4,4,35,8,21
7046,2,6,12,18,3
7047,1,2,7,4,0
7048,1,6,22,32,0
7049,12,6,81,5,66
7050,1,1,7,6,3
7051,0,1,2,6,0
7052,7,6,51,11,37
7053,4,6,40,9,14
7054,7,5,45,12,23
7055,2,2,8,8,5
7056,2,10,37,67,1
7057,4,2,16,11,3
7058,2,3,10,9,0
7059,1,2,12,8,5
7060,4,6,44,44,10
7061,0,3,2,4,0
7062,0,4,3,10,0
7063,2,8,57,25,12
7064,1,2,14,4,6
7065,0,2,3,3,0
7066,2,3,20,20,0
7067,2,2,25,18,0
7068,3,5,27,19,11
7069,0,1,7,3,1
7070,1,4,25,11,9
7071,1,3,7,23,0
7072,1,4,6,9,1
7073,1,3,5,5,2
7074,3,2,39,30,0
7075,3,3,13,5,8
7076,11,9,73,19,47
7077,4,4,26,5,17
7078,2,10,17,10,11
7079,2,3,10,4,6
7080,3,6,78,56,5
7081,1,2,3,6,0
7082,14,5,122,13,90
7083,8,3,62,7,51
7084,1,4,6,6,1
7085,6,7,91,56,17
7086,3,3,26,5,19
7087,2,2,6,11,1
7088,9,4,73,10,46
7089,2,3,9,14,3
7090,3,5,53,8,30
7091,2,4,18,21,4
7092,0,4,4,1,0
7093,0,1,0,1,0
7094,2,4,36,53,3
7095,1,3,10,11,0
7096,3,4,16,8,10
7097,2,3,12,10,4
7098,1,4,6,12,1
7099,2,4,8,12,2
7100,5,5,29,42,9
7101,3,4,12,10,3
7102,3,5,25,20,7
7103,8,4,58,12,43
7104,0,0,0,1,0
7105,2,2,9,6,4
7106,6,8,43,15,27
7107,5,4,25,3,19
7108,4,3,21,8,12
7109,1,4,18,4,10
7110,3,1,17,6,9
7111,1,3,4,8,0
7112,2,2,13,7,2
7113,1,1,12,8,3
7114,1,2,0,8,0
7115,3,3,16,7,9
7116,5,6,33,3,23
7117,1,2,15,7,4
7118,1,3,12,5,6
7119,7,4,32,27,7
7120,0,2,3,4,1
7121,2,3,8,4,3
7122,1,3,30,10,8
7123,2,2,28,13,13
7124,14,4,81,34,49
7125,2,4,32,17,9
7126,7,8,32,20,17
7127,3,6,32,14,8
7128,0,2,3,1,2
7129,13,6,92,9,78
7130,2,4,10,9,1
7131,0,3,0,1,0
7132,2,3,12,11,2
7133,1,2,8,1,4
7134,1,3,6,16,0
7135,1,7,37,174,1
7136,1,3,6,14,0
7137,0,1,0,0,0
7138,2,3,11,6,4
7139,1,2,6,11,0
7140,4,4,27,20,7
7141,5,6,87,57,13
7142,1,5,12,13,2
7143,5,4,32,2,18
7144,0,3,12,21,0
7145,6,4,32,10,13
7146,0,2,16,16,1
7147,0,2,4,4,0
7148,2,4,19,11,4
7149,1,4,14,6,5
7150,2,2,11,10,2
7151,2,3,14,4,10
7152,16,6,117,5,103
7153,1,3,7,10,1
7154,1,5,9,15,0
7155,3,5,34,28,4
7156,25,8,194,17,158
7157,1,5,4,19,0
7158,3,4,14,6,6
7159,2,3,36,19,11
7160,1,2,9,7,0
7161,2,2,17,11,0
7162,6,3,46,6,38
7163,10,5,70,10,55
7164,6,4,53,28,24
7165,2,3,12,11,1
7166,2,2,8,5,6
7167,0,2,2,2,0
7168,1,3,20,15,4
7169,8,3,38,18,22
7170,0,0,1,0,0
7171,3,6,29,41,6
7172,3,3,22,7,13
7173,1,1,2,4,0
7174,0,3,3,3,1
7175,13,5,90,7,76
7176,6,7,36,14,18
7177,1,5,8,16,0
7178,1,3,10,5,0
7179,2,4,12,3,6
7180,5,2,12,13,0
7181,8,4,60,6,53
7182,3,5,62,28,19
7183,5,4,51,17,27
7184,1,3,2,10,1
7185,0,1,5,3,0
7186,2,4,13,2,10
7187,2,1,13,7,1
7188,0,1,2,6,0
7189,6,4,42,8,31
7190,8,5,51,13,40
7191,3,4,28,16,9
7192,6,7,78,36,35
7193,0,6,3,8,0
7194,2,12,49,162,2
7195,13,5,101,31,61
7196,1,2,8,7,0
7197,11,4,65,9,49
7198,2,4,27,32,3
7199,9,7,89,61,46
7200,9,4,39,12,28
7201,0,4,7,3,4
7202,0,13,1,14,0
7203,8,5,43,14,27
7204,2,4,16,4,10
7205,1,2,7,2,2
7206,7,3,38,7,29
7207,1,2,5,7,0
7208,5,3,32,6,16
7209,2,3,13,13,4
7210,0,5,14,43,0
7211,4,1,64,39,18
7212,4,6,89,21,27
7213,2,7,16,13,5
7214,1,3,42,9,7
7215,2,2,7,5,1
7216,4,3,38,20,16
7217,2,4,27,15,8
7218,3,3,13,6,6
7219,1,3,5,7,1
7220,4,3,45,26,1
7221,2,4,64,48,2
7222,5,4,42,1,35
7223,1,2,9,6,0
7224,2,4,15,10,8
7225,1,2,8,4,4
7226,1,3,4,9,0
7227,5,3,34,6,27
7228,3,5,25,28,7
7229,0,0,2,1,0
7230,2,2,13,4,10
7231,2,2,6,7,0
7232,4,4,23,7,11
7233,2,2,17,10,0
7234,4,3,89,21,15
7235,9,9,104,67,45
7236,2,3,5,4,2
7237,1,1,2,7,0
7238,1,2,7,11,1
7239,1,4,25,24,2
7240,3,3,31,22,8
7241,3,3,28,6,16
7242,1,2,12,24,1
7243,2,2,24,18,7
7244,3,9,49,100,8
7245,3,5,53,15,23
7246,1,6,17,28,5
7247,3,3,20,4,12
7248,2,3,21,12,7
7249,2,5,24,33,5
7250,6,4,38,13,23
7251,3,2,18,9,9
7252,1,1,5,7,1
7253,1,2,13,4,5
7254,12,9,155,90,51
7255,23,5,140,6,125
7256,2,2,10,7,4
7257,3,2,32,14,8
7258,2,4,15,9,7
7259,3,3,14,20,1
7260,1,3,6,9,0
7261,3,2,13,17,1
7262,4,5,105,56,19
7263,3,2,23,9,11
7264,5,8,81,66,22
7265,17,8,114,31,52
7266,3,9,38,56,11
7267,3,3,17,12,1
7268,12,12,206,161,32
7269,5,2,16,10,8
7270,0,3,1,7,0
7271,1,7,18,40,0
7272,1,3,37,7,5
7273,1,2,13,8,0
7274,7,4,45,14,26
7275,2,2,19,7,13
7276,3,7,28,34,4
7277,1,2,5,10,1
7278,0,1,3,6,0
7279,0,2,1,6,0
7280,2,2,10,8,0
7281,1,2,9,1,5
7282,2,3,33,15,10
7283,2,4,9,6,2
7284,20,8,136,12,110
7285,1,4,4,4,1
7286,1,8,13,54,0
7287,2,4,10,6,6
7288,8,6,74,26,42
7289,1,5,9,6,3
7290,6,3,90,17,51
7291,1,3,11,18,2
7292,2,5,31,8,12
7293,2,5,44,33,4
7294,5,4,46,8,25
7295,4,2,16,12,4
7296,1,2,7,4,4
7297,1,5,17,16,2
7298,4,2,20,6,13
7299,6,9,52,42,20
7300,1,4,13,21,2
7301,0,1,4,6,0
7302,12,6,75,6,58
7303,1,3,13,10,2
7304,1,1,7,6,3
7305,0,3,12,7,5
7306,1,1,6,6,2
7307,1,1,1,4,0
7308,0,3,4,5,0
7309,1,2,5,21,0
7310,1,2,4,11,0
7311,5,4,52,26,6
7312,2,3,19,7,4
7313,6,11,90,138,42
7314,2,2,15,13,2
7315,13,7,102,12,62
7316,3,3,16,4,7
7317,2,4,61,16,11
7318,4,4,35,10,16
7319,2,3,9,6,3
7320,0,1,0,2,0
7321,5,2,50,17,22
7322,1,2,12,1,6
7323,8,6,71,2,58
7324,1,2,8,1,5
7325,4,3,32,14,16
7326,3,3,35,14,22
7327,7,4,59,10,31
7328,2,6,8,27,2
7329,4,2,22,6,10
7330,4,3,15,13,4
7331,1,2,5,13,0
7332,0,2,3,8,0
7333,6,9,59,92,15
7334,6,6,34,12,20
7335,3,4,18,9,5
7336,0,0,1,5,0
7337,2,2,11,3,7
7338,1,2,8,6,3
7339,0,0,0,6,0
7340,1,3,5,15,0
7341,1,2,6,8,1
7342,1,1,13,6,3
7343,5,13,108,133,14
7344,5,7,74,94,19
7345,1,1,7,2,3
7346,1,6,4,20,0
7347,2,3,11,5,5
7348,2,3,17,16,4
7349,3,4,22,11,9
7350,3,2,19,8,7
7351,2,3,12,10,1
7352,2,3,16,12,4
7353,1,3,7,14,0
7354,4,4,38,14,17
7355,0,2,2,2,0
7356,12,9,111,76,57
7357,5,5,45,26,13
7358,3,6,67,68,9
7359,1,3,5,1,2
7360,2,5,11,11,3
7361,3,2,22,11,12
7362,4,5,93,42,23
7363,1,2,5,6,0
7364,1,3,6,10,0
7365,1,2,2,6,0
7366,2,5,15,7,5
7367,3,7,25,50,8
7368,2,3,10,6,2
7369,1,2,26,18,0
7370,8,6,45,39,17
7371,2,3,18,13,3
7372,10,5,59,13,46
7373,6,3,21,15,2
7374,1,1,2,4,0
7375,2,1,7,5,5
7376,0,2,4,12,0
7377,2,2,20,2,9
7378,1,2,4,1,1
7379,2,3,4,8,0
7380,3,1,15,8,10
7381,2,2,10,25,3
7382,8,4,52,11,38
7383,10,3,69,12,53
7384,3,4,16,22,4
7385,10,5,82,4,71
7386,2,3,14,13,2
7387,3,4,48,29,1
7388,4,6,44,42,17
7389,2,1,7,12,1
7390,0,1,0,5,0
7391,1,2,11,5,8
7392,1,10,5,2,1
7393,7,8,75,40,40
7394,0,3,2,8,0
7395,1,5,25,13,7
7396,0,0,0,0,0
7397,2,2,7,2,3
7398,2,3,23,2,11
7399,0,2,6,2,2
7400,5,3,30,6,18
7401,1,1,2,9,0
7402,4,2,27,2,20
7403,1,2,10,5,3
7404,7,4,41,9,24
7405,1,2,19,10,8
7406,4,6,19,8,11
7407,2,3,19,4,14
7408,1,3,7,14,0
7409,4,6,26,13,7
7410,1,4,19,8,7
7411,2,2,8,14,0
7412,6,4,42,12,25
7413,0,4,9,17,0
7414,0,2,9,4,2
7415,1,2,30,16,4
7416,0,2,2,2,0
7417,0,2,0,0,0
7418,4,5,26,13,12
7419,2,2,10,9,1
7420,1,2,8,10,0
7421,1,2,12,0,7
7422,3,2,26,7,12
7423,3,3,20,10,7
7424,2,4,29,4,10
7425,2,2,7,6,2
7426,3,3,12,10,1
7427,3,2,30,17,12
7428,1,2,7,8,0
7429,5,6,23,45,8
7430,1,4,12,11,2
7431,5,3,26,4,21
7432,4,2,24,2,19
7433,8,5,73,17,31
7434,5,6,25,21,10
7435,4,3,41,1,27
7436,4,4,39,6,25
7437,0,1,4,1,0
7438,1,1,0,7,0
7439,1,2,6,14,1
7440,2,6,30,25,6
7441,3,3,17,12,7
7442,3,5,28,3,23
7443,1,4,12,6,3
7444,2,2,23,7,14
7445,4,3,19,10,12
7446,3,4,19,5,8
7447,2,3,14,4,7
7448,2,4,9,19,3
7449,10,6,77,11,41
7450,1,3,18,12,4
7451,1,7,44,59,2
7452,3,3,15,9,9
7453,2,2,18,6,10
7454,15,6,127,9,99
7455,7,8,48,18,20
7456,1,2,8,7,0
7457,2,3,13,12,2
7458,5,4,24,7,11
7459,1,2,9,11,2
7460,0,3,6,6,1
7461,1,3,4,3,2
7462,1,6,46,91,4
7463,12,5,84,9,65
7464,2,3,14,3,12
7465,6,4,45,7,33
7466,2,2,11,8,2
7467,1,2,6,6,4
7468,2,1,15,14,0
7469,5,4,27,9,13
7470,1,1,6,3,2
7471,3,3,14,10,2
7472,9,3,44,6,23
7473,10,4,88,5,52
7474,2,1,12,2,8
7475,5,6,40,29,17
7476,9,9,68,11,34
7477,1,6,9,10,3
7478,0,3,1,2,0
7479,1,1,2,10,0
7480,1,1,4,1,0
7481,4,3,34,22,10
7482,2,1,11,7,6
7483,1,10,47,81,2
7484,0,1,1,2,1
7485,9,2,48,13,16
7486,8,5,61,11,40
7487,3,4,64,38,20
7488,2,2,9,7,6
7489,3,4,13,5,9
7490,2,2,23,32,1
7491,4,4,21,7,12
7492,2,6,18,22,6
7493,2,2,19,5,11
7494,2,3,12,5,9
7495,3,2,23,13,10
7496,4,5,46,30,10
7497,1,2,11,5,5
7498,1,2,2,4,1
7499,1,7,84,262,1
7500,1,3,15,12,3
7501,3,4,9,13,3
7502,3,2,15,10,4
7503,7,11,72,41,24
7504,1,2,6,6,0
7505,7,3,44,13,32
7506,2,7,19,48,4
7507,3,3,28,31,5
7508,3,2,16,10,4
7509,3,2,12,4,8
7510,1,2,7,6,0
7511,3,3,15,9,7
7512,6,4,32,25,10
7513,0,5,17,29,0
7514,1,4,2,2,1
7515,3,3,8,8,2
7516,2,9,41,73,5
7517,0,3,3,2,1
7518,3,2,25,27,2
7519,2,5,18,3,13
7520,1,3,10,15,2
7521,1,3,8,10,1
7522,0,2,4,1,1
7523,1,5,10,12,1
7524,1,2,12,4,5
7525,5,6,35,21,17
7526,13,5,92,6,80
7527,0,1,2,2,0
7528,3,3,29,31,3
7529,1,2,2,1,1
7530,5,2,22,10,7
7531,2,2,5,2,3
7532,2,2,12,11,9
7533,4,2,21,11,7
7534,2,1,8,5,4
7535,0,2,7,3,4
7536,15,6,96,20,47
7537,1,3,1,9,0
7538,2,11,46,95,4
7539,2,3,24,19,7
7540,1,2,13,4,10
7541,1,3,9,7,3
7542,16,9,113,53,59
7543,1,3,8,8,2
7544,2,2,10,7,4
7545,1,0,0,5,0
7546,2,6,11,6,3
7547,0,3,12,4,3
7548,1,2,11,13,0
7549,0,1,1,5,0
7550,1,2,5,9,0
7551,1,3,6,0,4
7552,4,5,28,5,14
7553,1,2,4,3,1
7554,0,3,10,20,0
7555,1,6,30,59,1
7556,2,3,18,7,8
7557,1,4,18,4,10
7558,4,4,37,8,21
7559,1,3,9,0,6
7560,3,5,18,8,6
7561,2,5,13,1,8
7562,8,6,97,46,32
7563,5,2,26,18,12
7564,1,2,13,3,7
7565,1,2,4,6,0
7566,1,4,14,19,1
7567,5,2,34,2,25
7568,2,4,17,15,7
7569,1,8,103,249,4
7570,1,0,1,2,0
7571,2,2,6,7,1
7572,4,9,121,113,6
7573,1,1,7,1,4
7574,4,5,30,11,15
7575,2,6,25,30,4
7576,6,2,15,13,5
7577,1,2,5,4,3
7578,2,3,11,13,2
7579,2,3,18,2,12
7580,7,6,64,6,47
7581,3,5,22,15,12
7582,8,6,46,12,30
7583,2,1,12,4,7
7584,0,4,5,4,3
7585,2,3,17,3,8
7586,8,4,45,6,29
7587,5,4,26,12,13
7588,3,3,24,17,9
7589,2,4,18,14,4
7590,8,4,44,8,34
